// interfaces // arguments
// callable statement support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// replicate does cascade to uninitialized collections
// prefer re-generation of identity!
// ignore this error for now
// transfer an explicitly defined entity name // handle the lazy attribute
// return the connection
// First, collect all of the select expressions. // NOTE: This must be done *before* invoking setScalarColumnText() because setScalarColumnText() // changes the AST!!!
// TODO : this really needs to be delayed unitl after we definitively know all node types // where this is currently a problem is parameters for which where we cannot unequivocally // resolve an expected type
// iconst_i
// we found it
//TODO: optimize this better!
// it is or was referenced _somewhere_
// Collection of components.
//return classAlias == null ? className : classAlias;
//TODO: code duplication with JoinedSubclassEntityPersister
//need to hydrate it.
// TABLENAME
//null clientLock is remotely possible but will never happen in practice
// add temp entry so that the next step is circular-reference // safe - only needed because some types don't take proper // advantage of two-phase-load (esp. components)
// The current_timestamp is more accurate, but only known to be supported // in SQL Server 7.0 and later (i.e., Sybase not known to support it at all)
// found
//handle a property-ref
// You may still have other ResultSets or update counts left to process here  // but you can't do it now or the ResultSet you just got will be closed
//TODO: this class does too many things! we need a different //kind of path expression parser for each of the diffferent //ways in which path expressions can occur
// Handle collection-fiter compilation. // IMPORTANT NOTE: This is modifying the INPUT (HQL) tree, not the output tree!
// a collection loaded in the current session // can not possibly be the collection belonging // to the entity passed to update()
// Parse the query string into an HQL AST.
// Turn off includeSubclasses on all FromElements.
//note that each iteration of the loop may add new elements
// for convenience to save some lookups
// dirty check against the usual snapshot of the entity
//implicit polymorphism not supported (would need a union)
// *load_1 // each type
// end region to handling exception (BulkAccessorException)
//TODO!
// Generate implicit joins, only if necessary.
// Does the LIMIT clause take a "maximum" row number instead of a total number of returned rows?
//needed for SOAP libraries, etc
// the user specifically supplied update="true", // which constitutes an illegal combo
// Dialect function
// Put the THETA_JOINS node before the HQL condition, after the filters.
// Allows various loaders (ok mainly the QueryLoader :) to check // whether scrolling of their result set should be allowed. // // By default it is allowed.
"//			ps.close(); //just close it; do NOT try to return it to the pool! //NOTE: early exit!"
// todo : potentially look at optimizing these two arrays
// automatically makes a column with the default name if none is specifed by XML
// ldc // field name
// really there are two situations where it should be ok to allow the insertion // into properties defined on a superclass: //      1) union-subclass with an abstract root entity //      2) discrim-subclass // // #1 is handled already because of the fact that // UnionSubclassPersister alreay always returns 0 // for this call... // // we may want to disallow it for discrim-subclass just for // consistency-sake (currently does not work anyway)...
// mappings might contain either the "raw" extends name (in the case of // an entity-name mapping) or a FQN (in the case of a POJO mapping).
// find any entities that are still transient after retry
"//			        ( implied && DotNode.useThetaStyleImplicitJoins ) ) {"
//Sybase BIT type does not support null values
// early exit...
//String[] fk = StringHelper.qualify( "collection_", cp.getKeyColumnNames() );
// Create a new FILTERS node as a parent of all filters
// an uninitialized proxy, noop, don't even need to // return an id, since it is never a save()
"/*public Type[] getSqlResultTypes() {		return sqlResultTypes;	}*/"
// add the fetched entities
//return the proxied object
// at least one is a plain old Date
//otherwise return the "hydrated" state (ie. associations are not resolved)
// break the outer loop !!!
//we only check the version when _upgrading_ lock modes
// For the case of dynamic-insert="false", use the static SQL
// keyword support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//check if the managed object is the parent
"/**	 * This form used from annotations (?).  Essentially the same as the above using a	 * resultset-mapping reference, but without cacheMode, readOnly, and comment.	 *	 * FIXME: annotations do not use it, so it can be remove from my POV	 * @deprecated	 *	 *	 * @param query The sql query string	 * @param resultSetRef The result-set-mapping name	 * @param querySpaces Any specified query spaces (used for auto-flushing)	 * @param cacheable Whether the query results are cacheable	 * @param cacheRegion If cacheable, the region into which to store the results	 * @param timeout A JDBC-level timeout to be applied	 * @param fetchSize A JDBC-level fetch-size to be applied	 * @param flushMode The flush mode to use for this query	 * @param parameterTypes parameter type map	 * @param callable Does the query string represent a callable object (i.e., proc)	 */"
// ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ // Pre-flushing section // ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// TODO: Replace this with a more elegant solution.
"//	private ComponentTuplizerFactory componentTuplizerFactory; todo : HHH-3517 and HHH-1907 //	private BytecodeProvider bytecodeProvider;"
//TODO: cache the persister, this shows up in yourkit
// adds remove as a sort-of alias for delete...
// We now have the value of the property-ref we reference.  However, // we need to dig a little deeper, as that property might also be // an entity type, in which case we need to resolve its identitifier
//TODO: move to .sql package!!
// Identity map of CollectionEntry instances, by the collection wrapper
// only one-to-one is lazy fetched
//ignore!
// we did not find a collection element in the result set, so we // ensure that a collection is created with the owner's identifier, // since what we have is an empty collection
// this is called from SettingsFactory irregardless; trivial to simply disregard
// column index
//TODO: this is a bit arbitrary, expose a switch to the user?
// ----------------------------------------------------- Instance Variables
// NOTE: this assumes something about how propertySelectFragment is implemented by the subclass!
// The basic implementation is to simply use the node's text
// Never evict this node
//it was a boolean expression
// short
// TODO : YUCK!!!  fix after HHH-1907 is complete
// this is a collection initializer, so we must create a collection // for each of the passed-in keys, to account for the possibility // that the collection is empty and has no rows in the result set
// astore 4 // store the raw bean
//private CacheEntry cacheEntry;
// Get an exclusive right to update JBC for this key from this node.
// Collection wrappers, by the CollectionKey //key=CollectionKey, value=PersistentCollection
// limit the methods available if no transaction is active
// Multi-param date dialect functions...
"//	private List collectionOwnerAliases = new ArrayList(); //	private List collectionAliases = new ArrayList(); //	private List collectionPersisters = new ArrayList(); //	private List collectionResults = new ArrayList();"
// could be either an ordinal or JPA-positional parameter
// Do the key. The key is immutable so we can use the _current_ object state - not necessarily // the state at the time the delete was issued
// Generated select expressions are already resolved, nothing to do.
// Constructors ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// at some point the generate phase needs to be moved out of here, // because a single object-level DML might spawn multiple SQL DML // command executions. // // Possible to just move the sql generation for dml stuff, but for // consistency-sake probably best to just move responsiblity for // the generation phase completely into the delegates // (QueryLoader/StatementExecutor) themselves.  Also, not sure why // QueryLoader currently even has a dependency on this at all; does // it need it?  Ideally like to see the walker itself given to the delegates directly...
//grab its state saved at deletion
//TODO: can we *always* use the "null property" approach for everything?
"//		return ""select CURRENT_TIMESTAMP from RDB$DATABASE"";"
// the column doesnt exist at all.
//SPACES //TODO: i'm not sure, but perhaps we should exclude //      abstract denormalized tables?
//no pointbase TINYINT
//don't bother trying to update, we know there is no row there yet
//for backward compatibility, allow a set with no not-null  //element columns, using all columns in the row locater SQL //TODO: create an implicit not null constraint on all cols?
// Code to handle subclasses of topClass
// If the constant is an IDENT, figure out what it means...
// Custom SQL
// return
// Add the second join, the one that ends in the destination table.
//TODO: Should this be an InitializeEntityEventListener??? (watch out for performance!)
/*&& !indexIsFormula*/
//TODO: we could just return all false...
// collections of values
//yuck!
//strip leading ','
// Create a new FROM node for the referenced class.
//We do not look for an existing join on the same path, because //it makes sense to join twice on the same collection role
// Notify the FROM element that it is being referenced by the select.
// Make sure we don't re-release the same cache
// inserts ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
"//	private boolean showSql; //	private boolean formatSql;"
"//	public BytecodeProvider getBytecodeProvider() { //		return bytecodeProvider; //	} // //	void setBytecodeProvider(BytecodeProvider bytecodeProvider) { //		this.bytecodeProvider = bytecodeProvider; //	}"
// this function has a template -> restore output, apply the template and write the result out // TODO: Downcast to avoid using an interface?  Yuck.
// serialization ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// in an effort to avoid concurrent-modification-exceptions (from // potential recursive calls back through here as a result of the // eventual call to PersistentCollection#endRead), we scan the // internal loadingCollections map for matches and store those matches // in a temp collection.  the temp collection is then used to "drive" // the #endRead processing.
// assume we do *not* refer to a property on the given persister
// this is called by SessionFactory irregardless; we just disregard here; // could also add a check to SessionFactory to only conditionally call start
//render the where and from parts
// Check the persistence context for an entry relating to this // entity to be merged...
// apend everything up until the next encountered open brace
// would need an IdentitySet for this!
// First allow the actual type to control the return value. (the actual underlying sqltype could actually be different)
// (NOT (NOT_BETWEEN a b) ) => (BETWEEN a b)
// not so sure this is even valid subtree.  but if it was, it'd // represent two unrelated table references...
// Does this dialect support the Oracle-style FOR UPDATE NOWAIT syntax?
// the loaded owner will be set to null after the collection is removed, // so capture its value as the affected owner so it is accessible to // both pre- and post- events
// general purpose parameters ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// let the persister inspect the instance to decide
// (NOT (IS_NULL a b) ) => (IS_NOT_NULL a b)
/*(array==null) ? tempList.size() :*/
// NOTE : evict() operates locally only (i.e., does not propogate // to any other nodes in the potential cluster).  This is // exactly what is needed when we destroy() here; destroy() is used // as part of the process of shutting down a SessionFactory; thus // these removals should not be propogated
// sybase driver (jConnect) throwing NPE here in certain // cases, but we'll just handle the general "unexpected" case
//cascade to current collection elements
// this is done here 'cos we might only know the type here (ugly!) // TODO: improve this a lot:
"//	public boolean isShowSqlEnabled() { //		return showSql; //	} // //	public boolean isFormatSqlEnabled() { //		return formatSql; //	}"
// TODO : not sure the best way to handle this. // The non-performant way :
// If true then execute db updates, otherwise just generate and display updates
// Get the caller principals
//get 'em in the right order (not that it really matters)
// Detect discriminator values...
"//	private final List extendsQueue;"
// Print page
// model.getKey().setType( new Type( model.getIdentifier() ) );
// Iterate through the alias,JoinSequence pairs and generate SQL token nodes.
//cfg.setProperty("hibernate.show_sql", "true");
//ie. no select clause
//use a combination of foreign key columns and pk columns, since //the ordering of removal and addition is not guaranteed when //a child moves from one parent to another
// We have the JBCWriteMutex, so no other *local* thread will  // be trying to write this key.  // It's possible here some remote thread has come in and // changed the values again, but since we are reading the // values to write to JBC right now, we know we are writing // the latest values; i.e. we don't assume that what we cached // in entry.update() above is what we should write to JBC *now*. // Our write could be redundant, i.e. we are writing what // some remote thread just came in an wrote.  There is a chance  // that yet another remote thread will update us, and we'll then // overwrite that later data in JBC.  But, all remote nodes will // ignore that change in their localCache; the only place it  // will live will be in JBC, where it can only effect the  // initial state transfer values on newly joined nodes  // (i.e. populateLocalCache()).
// TODO: Figure out a better way to get the FROM elements in a proper tree structure. // If this is not the destination of a many-to-many, add it as a child of the origin.
//for backward compatibility, disable this:
// NativeSQL: collect index column and auto-aliases
//null owner ok??
// ignore it; the incoming property could not be found so we // cannot be sure what to do here.  At the very least, the // safest is to simply not apply any dereference toggling...
// Initialize SQL nodes here.
// persistOnFlush() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// for each of the defined parameters, make sure its value // has been set
// we found a collection element in the result set
// the next one up must also be
// we already have a callback registered; either a local // (org.hibernate.Transaction) transaction has accepted // callback responsibilities, or we have previously // registered a transaction synch.
// aggregate functions shouldn't be registered, right? //registerFunction( "list", new StandardSQLFunction("list",Hibernate.STRING) ); // stopped on $list
//the owner of the association is not the owner of the id
//do this work only at the very highest level of the load //don't let this method be called recursively
//private Type[] sqlResultTypes;
//cannot batch fetch by unique key (property-ref associations)
// the difficulty here is exactly what do we update in order to // force the version to be incremented in the db...
// simple nullability constraint
//TODO: we should provide some way to get keys of collection of statistics to make it easier to retrieve from a GUI perspective
// hibernate seems to ignore this type...
// Not null if the Isolation level has been specified in the configuration file. // Otherwise, it is left to the Driver's default value.
// create our own copy of the user-supplied tuplizer impl map
// RDMS supports the UNION ALL clause.
// The HQL class alias refers to the class name.
// IDENTIFIER
// from SortedMap
// VERSION
// cascade the refresh prior to refreshing this entity
// Start performing the updates
// First, try to find a matching constructor accepting a ViolatedConstraintNameExtracter param...
// do this when all the properties are updateable since there is // a certain likelihood that the information will already be // snapshot-cached.
//We should actually rework this class to not implement Parser //and just process path expressions in the most convenient way.
// temporary table support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// turn hibernate.c3p0.* into c3p0.*, so c3p0 // gets a chance to see all hibernate.c3p0.*
"/*public boolean isNonExistant(EntityUniqueKey key) {		return nonExistentEntityUniqueKeys.contains(key);	}*/"
//TODO: should we use SELECT .. FOR UPDATE?
// properties
/*(LockMode) anything*/
//pull off the last ", "
// System Functions ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// to be safe...
//this should be a call to resolve(), not resolveIdentifier(),  //'cos it might be a property-ref, and we did not cache the //referenced value
// Currently *not* cachable if autodiscover types is in effect (e.g. "select * ...")
// at the very least cleanup the data :)
// Entity proxies, by EntityKey
//columns
// Fully resolve the map reference, create implicit joins.
//private final Map propertyTableNumbersByName = new HashMap();
// do nothing until we hit the rsult set containing the generated id
// This causes the factory to instantiate the desired class.
// check if collection is currently being loaded
//if the hibernate-mapping did not specify a schema/catalog, use the defaults //specified by properties - but note that if the schema/catalog were specified //in hibernate-mapping, or as params, they will already be initialized and //will override the values set here (they are in identifierGeneratorProperties)
//TODO: if object was an uninitialized proxy, this is inefficient, //      resulting in two SQL selects
// these are just two unrelated table references
//throw new IdentifierGenerationException("save associated object first, or disable cascade for inverse association");
// if everything went ok, commit the transaction and close the obtained // connection handle...
//GENERATE THE SQL:
//NOTICE: no " or . since they are part of (compound) identifiers
// sql server just returns automatically
// This is the root level node. // Generate an explicit from clause at the root.
// If we want to handle it bidirectional and detached, we also need to load this // collection with an eager outer-join fetch, this time with Criteria and not HQL:
// just do the regular thing if you can't find the ctor // Your AST must have default ctor to use this.
//TODO: look at the owning property and check that it  //      isn't lazy (by instrumentation)
// Verify the state of this new method in Hibernate 3.0 Dialect.java
//its an interface so we can't really tell anything...
"//		registerColumnType( Types.VARCHAR, 16777215, ""mediumtext"" );"
//if we only returned one entity, query by key is more efficient
// allow the CollectionSnapshot to be serialized
// Handles things like: // a and b or c // a and ( b or c ) // not a and not b // not ( a and b ) // x between y and z            (overloaded "and") // x in ( a, b, c )             (overloaded brackets) // not not a // a is not null                (overloaded "not") // etc...... // and expressions like // foo = bar                    (maps to: foo.id = bar.id) // foo.Bar = 'foo'              (maps to: foo.bar = 'foo') // foo.Bar.Baz = 1.0            (maps to: foo.bar = bar.id and bar.baz = 1.0) // 1.0 = foo.Bar.Baz            (maps to: bar.baz = 1.0 and foo.Bar = bar.id) // foo.Bar.Baz = a.B.C          (maps to: bar.Baz = b.C and foo.Bar = bar.id and a.B = b.id) // foo.Bar.Baz + a.B.C          (maps to: bar.Baz + b.C and foo.Bar = bar.id and a.B = b.id) // ( foo.Bar.Baz + 1.0 ) < 2.0  (maps to: ( bar.Baz + 1.0 ) < 2.0 and foo.Bar = bar.id)
// istore_3 // store i
// collection of <many-to-any/> mappings... // used to circumvent the component-collection check below...
//return currentId;
// Bind the where
// Use the table fromElement and the property name to get the array of column names.
//if all fields are null, we might need to delete existing row
// If it's not implied or it is implied and it's a many to many join where the target wasn't found.
//swallow
// invokeinterface // invoke Callback.read*() // each type
// should *not* need to grow beyond the size of the total number of columns in the rs
//getDefaultProperties().setProperty(Environment.STATEMENT_BATCH_SIZE, NO_BATCH);
// Use the delegate, resolve identifiers as FROM element aliases.
// If the first identifier in the path referrs to the class alias (not the class name), then this // is a correlated subselect.  If it's a correlated sub-select, use the existing table alias.  Otherwise // generate a new one.
// ID UNSAVED-VALUE
// collections don't dirty an unversioned parent entity
// first, lets determine whether to apply cglib or javassist based instrumentation...
"/*public PropertyProjection project() {		return Projections.property(getPropertyName());	}*/"
// Not elements(x)
// TODO: encapsulate the protected instance variables!
// todo : should really move this log statement to CollectionType, where this is used from...
// Does this dialect support the ALTER TABLE syntax?
//to stop the class from being unloaded
//Cope with a subselect
//use the id passed in
/////////////////////////////////////////////////////////////////////// // Prepare persisters and link them up with their cache // region/access-strategy
// Criteria impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//join = q.createJoinFragment(useThetaStyleJoin);
// watch out for a case where old is still referenced // somewhere in the object graph! (which is a user error)
// entities ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// register in exception table
//" cascade";
// does this need holdlock also? : return tableName + " with (updlock, rowlock, holdlock)";
// 23000: Check constraint violation: {0} // 23001: Unique index or primary key violation: {0}
// Interceptor returned null, so do the dirtycheck ourself, if possible
// assumes that types are all of span 1
// now update the object .. has to be outside the main if block above (because of collections)
// grrr... for differentiation of mysql storage engines
//put() has nowait semantics, is this really appropriate? //note that it needs to be async replication, never local or sync
// we really could refresh the item if it // is not a lock, but it might be slower //return freshTimestamp < txTimestamp
//sqlResultTypes = selectClause.getSqlResultTypes();
// unhappy about this being public ... is there a better way?
// FieldInterceptor impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// set the name of bulk accessor.
//TODO: COPY/PASTE FROM SessionImpl, pull up!
//for EJB3
// (NOT (NE a b) ) => (EQ a b)
//public Currency getCurrency(int col) throws HibernateException;
//TODO: copy/paste from insertRows()
// new
// This check is needed since processing leaves the cursor // after the last physical row for the current logical row; // thus if we are after the last physical row, this might be // caused by either: //      1) scrolling to the last logical row //      2) scrolling past the last logical row // In the latter scenario, the previous logical row // really is the last logical row. // // In all other cases, we should process back two // logical records (the current logic row, plus the // previous logical row).
//checking for named queries
//TODO: add a CriteriaImplementor interface //      this class depends directly upon CriteriaImpl in the impl package...
// TRUE if the pool is borrowed from the outside, FALSE if we used to create it
// initialize this collection
//with two-deep subqueries, the same alias would get generated for //both using the old method (criteriaQuery.generateSQLAlias()), so //that is now used as a fallback if the main criteria alias isn't set
//Custom SQL (would be better if these were private)
//final boolean forceCacheRefresh,
//TODO: handle property-ref
//do this bit after setting initialized to true or it will recurse
//TODO: suck this into initLaziness!
//we ran out of ids to try
// if it was previously unreferenced, we need to flush in order to // get its state into the database in order to execute query
// Anyway, here we implement <set> semantics for a // <one-to-many> <bag>!
//Blobs are ignored by merge()
// unsorted, natural, comparator.class.name
// starts with the name of a mapped class (new style)
// cascade first, so that all unsaved objects get their  // copy created before we actually copy
// Resolve everything up to this dot, but don't resolve the placeholders yet.
// cannot be instantiated
//==elementType ??
//for a dynamic-class
// copied from Session:
// Case 1: Multi token keywords GROUP BY and ORDER BY // The next token ( LT(2) ) should be 'by'... otherwise, this is just an ident.
// implicit joins are always(?) ok to reuse
// TimesTen has no BLOB/CLOB support, but these types may be suitable  // for some applications. The length is limited to 4 million bytes.
"/*rootTableName = persistentClass.getRootTable().getQualifiedName( 				factory.getDialect(), 				factory.getDefaultCatalog(), 				factory.getDefaultSchema() 		);*/"
//alias may be null //EARLY EXIT
// select-range is terminated by declaration of "from"
// todo : should we additionally check the current isolation mode explicitly?
//return lhsPersister.getSubclassPropertyColumnNames(property);
//not null is implicit
// join.getKey().setType( new Type( lazz.getIdentifier() ) );
// ifnonnull
// ( (Column) ( (SimpleValue) ic.getIndex() ).getColumnIterator().next() // ).setNullable(false);
// Execution methods ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
"/**	 * Build a ResultSetMappingDefinition given a containing element for the ""return-XXX"" elements	 *	 * @param resultSetElem The element containing the return definitions.	 * @param path No clue...	 * @param mappings The current processing state.	 * @return The description of the mappings...	 */"
// Remember Isolation level
//expressionOpeners.add(","); // deliberately excluded
// this will throw an error if there's something wrong.
// build an array with indices equal to the total number // of actual returns in the result Hibernate will return // for this query (scalars + non-scalars)
// this only works because collection entries are kept in a sequenced // map by persistence context (maybe we should do like entities and // keep a separate sequences set...) //TODO: calling entrySet on an IdentityMap is SLOW!!
// dynamic filters specifically for many-to-many inside the collection
// invokespecial // BulkAccessorException.<init>
//special case
//TODO: if we support multiple fetch groups, we would need //      to clone the set of lazy properties!
// NOTE : this is being used from the process of shutting down a // SessionFactory. Specific things to consider: // (1) this clearing of the region should not propagate to // other nodes on the cluster (if any); this is the // cache-mode-local option bit... // (2) really just trying a best effort to cleanup after // ourselves; lock failures, etc are not critical here; // this is the fail-silently option bit...
//TODO: better to degrade to lazy="false" if uninstrumented
// This will call initialize(tok)!
// or should it actually throw an exception?
//TODO: remove use of instanceof!
// *store_1 // each type
//TODO mappings.getLogicalTableName(ownerTable)
// create a new batch for this type. The batch number is the number of current batches.
// Register the type of the out param - PostgreSQL uses Types.OTHER
//stops flush being called multiple times if this method is recursively called
// This inner class implements a case statement....perhaps im being a bit over-clever here
// meant to handle dynamic instantiation queries...(Copy from QueryLoader)
//TODO: unnecessary for databases with ANSI-style joins
//sort the updates by fk
//ignore subselect keywords
// Generate the inner join -- The elements need to be joined to the collection they are in.
// "loaded" means the reference that is consistent  // with the current database state
// decode row selection...
// for a subquery, the alias to use depends on a few things (we // already know this is not an overall SELECT): //      1) if this FROM_ELEMENT represents a correlation to the //          outer-most query //              A) if the outer query represents a multi-table //                  persister, we need to use the given alias //                  in anticipation of one of the multi-table //                  executors being used (as this subquery will //                  actually be used in the "id select" phase //                  of that multi-table executor) //              B) otherwise, we need to use the persister's //                  table name as the column qualification //      2) otherwise (not correlated), use the given alias
//postInitialize() will be called after initialization
// register synch; stats.connect()
//disassembled state gets put in a new array (we write to cache by value!)
// List OPERATIONS:
// intentionally empty
// --------------------------------------------------------- Public Methods
// Invoke setScalarColumnText on each constructor argument.
// Collection load contexts ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
"/*public boolean supportsForUpdateNowait() {		return false;	}*/"
// this is a situation where the entity id is assigned by a post-insert generator // and was saved outside the transaction forcing it to be delayed
// don't even bother trying to read further
// ignore this row of results! Note the early exit
// check to see if the connection is in auto-commit  // mode (no connection means aggressive connection // release outside a JTA transaction context, so MUST // be autocommit mode)
// TODO: skip formulas?
//its already loaded so don't need to hydrate it
// set the Transaction Isolation if defined
// this page intentionally left blank :)
// do *not* over-write the column text, as that has already been // "rendered" during resolve
// Class names in the FROM clause result in a JoinSequence (the old FromParser does this).
// session-start/post-flush persistent state
// The name of the SQL function that transforms a string to lowercase
//perhaps not really necessary...
// Always add the type to the return type list.
//TODO: native ids
// don't need to check laziness (dirty checking algorithm handles that)
// DISCRIMINATOR
//Need this, since join condition can appear inside parens!
// otherwise, utilize the static delete statements
// for an any
//noncritical, swallow and let the other propagate!
// make the session available to the session factory's "current context"
//TODO: is this 100% correct?
//addInitializedCollection(collection, persister, id);
//workaround for WebLogic
//If the object is already loaded, return the loaded one
//special case ... this is the leaf of the containment graph, even though not immutable
// if it was dirtied by a collection only
// or BYTE // or TEXT? // or MONEY
//+ "_" + referencedColumnName not used for backward compatibility
// potentialTrimCharacterArgIndex = 1 assumes that a // trim-specification has been specified.  we handle the // exception to that explicitly
//the load() which takes an entity does not pass an entityName
// we have the form: trim(from trimSource). //      This is functionally equivalent to trim(trimSource)
// Delegate to the QueryLoader...
// special case where we need to force incloude all subclass joins
//if we could not register a synchronization, //do the before/after completion callbacks //ourself (but we need to let jdbcContext //know that this is what we are going to //do, so it doesn't keep trying to register //synchronizations)
//information about all properties in class hierarchy
//TODO: to handle concurrent writes correctly, this should return a Lock to the client
// added this caching as I noticed that getType() is being called multiple times...
// (EQ NULL b) => (IS_NULL b)
// This, is used by SessionFactoryImpl to hand to the generated SessionImpl; // was the only reason I could see that we cannot just use null as // Settings.cacheProvider
// There is already an existing batch for this type of entity. // Check to see if the latest batch is acceptable.
// iconst_i // continue to aastore // growing stack is 1
// only carry on if the method has no parameters
// continue loop
// Write HTML header
// Set the unresolved path in this node and the parent. // Set the text for the parent.
// null sql means that the only lazy properties // are shared PK one-to-one associations which are // handled differently in the Type#nullSafeGet code...
// Does this dialect support the FOR UPDATE syntax?
//may be final
// below is for Cache' that don't have str in 2007.1 there is str and we register str directly
// otherwise, everything ok.
// Mckoi has no known variation of a "SELECT ... FOR UPDATE" syntax...
// (NOT (NOT_LIKE a b) ) => (LIKE a b)
// ignore (probably H2 not in the classpath)
// create the node initially with the param name so that it shows // appropriately in the "original text" attribute
// ALL OTHER
// synchronized to avoid multi-thread access issues; defined as method synch to avoid // potential deadlock issues due to nature of code.
// Impl Note: allows multiple collection fetches as long as the // entire fecthed graph still "points back" to a single // root entity for return
// Execute the SQL:
// Collection Types:
// Append the new property name onto the unresolved path.
// don't care...
// CUSTOM SQL
// reference type
// return a newly loaded object
//TRANSIENT or DELETED
// DotNode uses null here...
// Since the result set cursor is always left at the first // physical row after the "last processed", we need to jump // back one position to get the key value we are interested // in skipping
//source.getBatcher().executeBatch(); //found another way to ensure that all batched joined inserts have been executed
// for DOM4J "collections" only // TODO: it would be better if this was done at the higher level by Printer
// two conditions where we need to transform this to a theta-join syntax: //      1) 'elem' is the "root from-element" in correlated subqueries //      2) The DotNode.useThetaStyleImplicitJoins has been set to true //          and 'elem' represents an implicit join
// set last used iterator here, in case the user calls remove // before calling hasNext() or next() (although they shouldn't)
//the criteria instance
// return false here, as most databases do not properly support this construct...
// make a new one
// if the given name is un-qualified we may neen to qualify it
// the default is to simply not lazy fetch properties for now...
// naked property-refs cannot be used with an aliased from element
// subclass accesses ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//overwrite old proxy
// we have a mapped identifier property and the root of // the incoming property path matched that identifier // property
// the entity name
// Write the values of fields onto the prepared statement - we MUST use the state at the time the // insert was issued (cos of foreign key constraints). Not necessarily the object's current state
//assume true, since we don't really know, and it doesn't matter
//should never happen, i think
//nothing to do
//<String, String>
//handle empty collections
//following doesn't handle (null, not null) but unnecessary //since this would mean all rows
// For property references generate <tablealias>.<columnname> as <projectionalias>
// Note : success = false, because we don't know the outcome of the transaction
//TODO: this is too conservative; if all preceding joins were  //      also inner joins, we could use an inner join here
// important, to account for newly saved entities in query // todo : some kind of check for new status...
//TODO: get all properties, not just the fetched ones!
// todo : would love to have this work on a notification basis //    where the successful binding of an entity/subclass would //    emit a notification which the extendsQueue entries could //    react to...
// ROW ID
// put the "standard" tuplizers into the tuplizer map first
// right represents a joins originating from left; or // both right and left reprersent joins originating from the same FromElement
// orphans should be deleted during save/update
// IDENT might be the name of a class.
// Otherwise, this is an ordinary value.
// we can do the cast since orphan-delete does not apply to: // 1. newly instantiated collections // 2. arrays (we can't track orphans for detached arrays)
// Add to the query spaces.
"// merges don't cascade to uninitialized collections //			//TODO: perhaps this does need to cascade after all...."
//public boolean isSubselectLoadable();
// todo : i'd much rather have this done from #endLoadingCollection(CollectionPersister,LoadingCollectionEntry)...
// passing through anything we do not know : to support jdbc escape sequences HB-898
// VERY IMPORTANT!!!! - This class needs to be free of any static references // to any CGLIB or Javassist classes.  Otherwise, users will always need both // on their classpaths no matter which (if either) they use. // // Another option here would be to remove the Hibernate.isPropertyInitialized() // method and have the users go through the SessionFactory to get this information.
"//	public static JDBCException newJDBCException(String string, SQLException root, String sql) { //		string = string + "" ["" + sql + ']'; //		log.error(string, root); //		logExceptions(root); //		return new JDBCException(string, root, sql); //	} // //	public static JDBCException newJDBCException(String string, SQLException root) { //		log.error(string, root); //		logExceptions(root); //		return new JDBCException(string, root); //	}"
// Time and Date Functions ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//optimize the hash size to eliminate a rehash.
// End unit of work
// if the property mapping consists of all formulas,  // make it non-updateable
// select clauses for insert statements should alwasy be treated as shallow
// the name of an SQL function
//can't reuse in this case
